"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"40392872","MOLLY'S","Manhattan","287","3 AVENUE","10010","2128893361","Irish","2025-07-14T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:09.000","Administrative Miscellaneous / Initial Inspection","40.738373862011","-73.983465650986","106","02","006400","1019650","1009030003","MN21","POINT (-73.983465650986 40.738373862011)"
"50167321","CITIZENS BANK","Manhattan","1301","AVENUE OF THE AMERICAS","10019","4152162103",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.761237073224","-73.979456699065","105","04","013100","1023161","1010050029","MN17","POINT (-73.979456699065 40.761237073224)"
"41443837","NEIR'S TAVERN","Queens","8748","78 STREET","11421","7182960600","American","2024-10-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-10-22T06:00:09.000","Inter-Agency Task Force / Initial Inspection","40.690238354079","-73.863479474021","409","30","000400","4183202","4089080041","QN53","POINT (-73.863479474021 40.690238354079)"
"50163889","Damballa","Brooklyn","895","BROADWAY","11206","9177471037",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.697941008071","-73.936946620567","304","34","038900","3071783","3031360003","BK78","POINT (-73.936946620567 40.697941008071)"
"50152286","SHAJI BBQ","Queens","4173A","BOWNE ST","11355","__________",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.757670986413","-73.822693035115","407","20","085700","4117064","4051830008","QN22","POINT (-73.822693035115 40.757670986413)"
"50173478","8 BILLIARDS AND BAR LLC","Brooklyn","4008","8 AVENUE","11232","6465933111",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.646600815185","-73.998010834056","307","38","009000","3337402","3009190036","BK34","POINT (-73.998010834056 40.646600815185)"
"41543970","PAUSE CAFE","Manhattan","3","CLINTON SREET",,"2126775415","Middle Eastern","2023-05-25T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","15","B","2023-05-25T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
"50172771","AZ&G INC","Queens","13333","39TH AVE","11354","7188198818",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.759109919719","-73.834160749112","407","20","087100","4000000","4049727504","QN22","POINT (-73.834160749112 40.759109919719)"
"50154476","EDEN VALLEY GOLF LLC","0","10401","SISSON HWY","14057","6476321088",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,,,,,,,,,
"50169163","LUCKY DRAGON","Manhattan","1580","YORK AVENUE","10028","6466697999",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.774174325259","-73.948388020914","108","05","013600","1051179","1015800002","MN32","POINT (-73.948388020914 40.774174325259)"
"50176247","ELPIS","Manhattan","308","EAST  116 STREET","10029","7187081269",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.796760828471","-73.937235503061","111","08","018800","1052929","1016870046","MN34","POINT (-73.937235503061 40.796760828471)"
"50170440","T&Y KITCHEN","Brooklyn","194","STATE STREET","11201","9179304561",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.690478601278","-73.992589789183","302","33","000900","3002795","3002760041","BK09","POINT (-73.992589789183 40.690478601278)"
"50167682","YAMADA","Manhattan","16","ELIZABETH ST","10013","2129418000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.715887155414","-73.997373869632","103","01","002900",,"1","MN27","POINT (-73.997373869632 40.715887155414)"
"41482516","SHANGERILA RESTAURANT","Bronx","289395","BUHRE AVENUE",,"7188286080","Japanese","2022-04-28T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","21",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","0","0",,,,,"2",,
"50171553","DOGS OF DELANCEY LLC","Manhattan","99","ALLEN STREET","10002","9298665045",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.718680978551","-73.990653035546","103","01","001800","1005460","1004140021","MN27","POINT (-73.990653035546 40.718680978551)"
"50171391","LAS MARAVILLAS DE NEZA","Queens","4216","GREENPOINT AVE","11104","9177703849",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.740542118286","-73.922760189453","402","26","018502","4002133","4001750012","QN31","POINT (-73.922760189453 40.740542118286)"
"50177251","MOGADOR AT KITH IVY","Manhattan","120","LEROY STREET","10014","6468534708",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.730291461818","-74.007728560278","102","03","006900","1010393","1006010047","MN23","POINT (-74.007728560278 40.730291461818)"
"50177915","BAR RESTAURANTE SANTA ANA CORP.","Queens","99-09","37 AVENUE","11368","7186390222",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.752313901139","-73.868014989997","403","21","040700","4043211","4017400032","QN26","POINT (-73.868014989997 40.752313901139)"
"50166957","OLMO","Brooklyn","103","SARATOGA AVENUE","11233","7185411430",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.683186288397","-73.917234675717","316","41","037300","3337910","3015060001","BK79","POINT (-73.917234675717 40.683186288397)"
"50152037","NAYA BRYANT PARK LLC","Manhattan","500","5 AVENUE","10110","2125979184",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.75353552087","-73.980855909009","105","04","009600","1034199","1012580034","MN17","POINT (-73.980855909009 40.75353552087)"
"40557901","LA ISLA CUCHIFRITOS","Bronx","15221524","WESTCHESTER AVENUE",,"7188937591","Latin American","2023-05-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:09.000","Administrative Miscellaneous / Initial Inspection","0","0",,,,,"2",,
"50100420","SOHO DINER","Manhattan","320","WEST BROADWAY","10013","2129653091","American","2023-03-08T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:11.000","Calorie Posting / Initial Inspection","40.721906385162","-74.004177657535","102","01","004700","1087764","1002270028","MN24","POINT (-74.004177657535 40.721906385162)"
"50047488","SPICE","Manhattan","39","EAST   13 STREET","10003","2129823758","Thai","2024-12-16T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0",,,"2025-10-22T06:00:09.000","Cycle Inspection / Reopening Inspection","40.734394861981","-73.991931779136","102","02","006100","1009213","1005650002","MN23","POINT (-73.991931779136 40.734394861981)"
"50162726","LE BOTANISTE","Manhattan","11","PENN PLZ","10001","3478044095",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.749394979358","-73.991774762274","105","03","010100","1015175","1008070001","MN17","POINT (-73.991774762274 40.749394979358)"
"50133002","STARBUCKS","Queens","L2-2339","LAGUARDIA AIRPORT","11371","2018218189",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.774414029772","-73.877293351848",,,,,,,"POINT (-73.877293351848 40.774414029772)"
"50163091","AUBI & RAMSA","Manhattan","101","WEST   10 STREET","10011","3056132735",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.734831558279","-73.998931927959","102","03","007100","1010553","1006060073","MN23","POINT (-73.998931927959 40.734831558279)"
"50143389","CHAMPION PIZZA REGO PARK INC.","Queens","2034","GREEN ACRES MALL",,"9176895663",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"0","0",,,,,"4",,
"50171411","3 KINGZ PIZZA LLC","Queens","11408","MERRICK BLVD","11434","3472334714",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.691281262436","-73.77893481784","412","27","026600","4267207","4123340298","QN01","POINT (-73.77893481784 40.691281262436)"
"50176807","BLOSSOM KITCHEN LLC","Brooklyn","707","NOSTRAND AVENUE","11216","7184931375",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.673038695638","-73.950189775127","308","36","031701","3031523","3012410003","BK61","POINT (-73.950189775127 40.673038695638)"
"50177944","Superwow Coffee","Manhattan","41","DIVISION STREET","10002","4088586725",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.714146917613","-73.995595575357","103","01","000800","1003513","1002810044","MN27","POINT (-73.995595575357 40.714146917613)"
"50177591","JENNYY'S BAKERY DELI CORP","Queens","17107","JAMAICA AVE","11432","7187250090",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.707512583291","-73.788424581627","412","27","046200","4310511","4098060008","QN61","POINT (-73.788424581627 40.707512583291)"
"50108893","LIFE CAFE","Manhattan","60","WEST   23 STREET","10010","2123818900","Other","2024-10-04T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-10-22T06:00:11.000","Cycle Inspection / Initial Inspection","40.742313468454","-73.991429199103","105","03","005800","1086050","1008240011","MN13","POINT (-73.991429199103 40.742313468454)"
"50164112","TERI'S PIZZERIA INC.","Brooklyn","7901","17 AVENUE","11214","1917657565",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.61251885803","-74.000756360068","311","43","027600","3162719","3062720010","BK28","POINT (-74.000756360068 40.61251885803)"
"41344229","GRACE PIZZA","Queens","7005","MYRTLE AVENUE","11385","7184176018","Pizza","2025-03-26T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","23",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.701936801325","-73.880907607862","405","30","062500","4089755","4036860057","QN19","POINT (-73.880907607862 40.701936801325)"
"50113500","THE CORNER LOUNGE","Manhattan","32","EAST  130 STREET","10037","9174090555",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.809126817658","-73.938903560863","111","09","020600","1054246","1017540058","MN03","POINT (-73.938903560863 40.809126817658)"
"50161451","ONE TENNESSEE LLC","Manhattan","54","WEST   39 STREET","10018","6467670200",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.752281644388","-73.983981924918","105","04","008400","1016016","1008400078","MN17","POINT (-73.983981924918 40.752281644388)"
"50171309","TENGRI TAGH UYGHUR CUISINE","Manhattan","144","WEST   37 STREET","10018","6177749546",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.752433115397","-73.988179514307","105","03","010900","1015248","1008120068","MN17","POINT (-73.988179514307 40.752433115397)"
"50144537","Sesame Bakery","Brooklyn","5024","13 AVENUE","11219","7184270000","Jewish/Kosher","2024-08-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","31","C","2024-08-22T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","40.634284776915","-73.992895093271","312","44","022000","3138047","3056480038","BK88","POINT (-73.992895093271 40.634284776915)"
"50170161","BOBA WHALE LLC","Manhattan","958","LEXINGTON AVENUE","10021","7186647465",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.769017155846","-73.963237221916","108","04","012000","1042509","1014040057","MN40","POINT (-73.963237221916 40.769017155846)"
"50163311","COPAS LOUNGE","Bronx","894","EAST TREMONT AVENUE","10460","6465334509",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.84216471092","-73.884577009534","206","15","035900","2010623","2029850045","BX17","POINT (-73.884577009534 40.84216471092)"
"50046460","LIN'S GARDEN","Brooklyn","175","4 AVENUE","11217","7183991666","Chinese","2023-11-06T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","24","B","2023-11-06T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","40.678521232789","-73.982276379676","306","39","013100","3019528","3009490010","BK37","POINT (-73.982276379676 40.678521232789)"
"50170565","KEANAH WEST VILLAGE LLC","Manhattan","323","WEST   11 STREET","10014","9148440228",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.735649268908","-74.00732865217","102","03","007500","1078297","1006340036","MN23","POINT (-74.00732865217 40.735649268908)"
"50165486","PAPPARICH","Manhattan","123","LUDLOW STREET","10002","3478619730",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.719682629514","-73.988564135711","103","01","001800","1005313","1004100018","MN27","POINT (-73.988564135711 40.719682629514)"
"50164331","SA EMPTY PLATE, LLC","Brooklyn","445","GRAHAM AVENUE","11211","2108543886",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.718522723198","-73.945051087481","301","34","049700","3068085","3027340023","BK90","POINT (-73.945051087481 40.718522723198)"
"50168175","LUKA'S JOY","Manhattan","11","WEST   32 STREET","10001","6465771074",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.747407223937","-73.986090778063","105","04","007600","1015850","1008340033","MN17","POINT (-73.986090778063 40.747407223937)"
"50176283","NUMBER ONE CAVIAR LLC","Manhattan","14","WALL STREET","10005","5165139223",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.70733944656","-74.010997308824","101","01","000700","1001025","1000460009","MN25","POINT (-74.010997308824 40.70733944656)"
"50057641","NORMA","Manhattan","438","3 AVENUE","10016","2128890600","Italian","2022-08-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","7","A","2022-08-17T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.743459318157","-73.979783386973","106","02","007200","1018323","1008860046","MN20","POINT (-73.979783386973 40.743459318157)"
"50141818","WHOOPIE COMPANY","Manhattan","42","BROADWAY","10004","2015460996",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.706263297358","-74.012908734166","101","01","000900","1000812","1000220020","MN25","POINT (-74.012908734166 40.706263297358)"
"50174076","COUNTRY KITCHEN CUSINE INC","Bronx","1455","EAST  222 STREET","10469","3474440624",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.876898016015","-73.83801349029","212","12","046202","2065383","2048800001","BX13","POINT (-73.83801349029 40.876898016015)"
"50163438","PUNTO CRIOLLO CORP","Brooklyn","1485","MYRTLE AVENUE","11237","7184561930",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.699001139199","-73.916490079119","304","37","043300","3075721","3033090033","BK77","POINT (-73.916490079119 40.699001139199)"
"50155939","LOS MUNCHIES","Manhattan","421B","W 202ND ST","10034","6464102878",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.860757410895","-73.919915854685","112","10","029900",,"1","MN01","POINT (-73.919915854685 40.860757410895)"
"50116556","WENDY'S","Queens","1","MAIN TERMINAL",,"9173282791",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"0","0",,,,,"4",,
"50118549","E&A'S BAKE N BREW","Queens","3030","47TH AVE","11101","6463874904","Coffee/Tea","2025-04-09T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:11.000","Administrative Miscellaneous / Initial Inspection","40.743160853683","-73.936568040473","402","26","019900","4003540","4002820001","QN31","POINT (-73.936568040473 40.743160853683)"
"50176932","L L X FOOD MR INC.","Queens","136-20","ROOSEVELT AVENUE","11354","6462267250",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.759777908235","-73.829235428489","407","20","085300","4113546","4050190005","QN22","POINT (-73.829235428489 40.759777908235)"
"50150851","SAN ANTONIOS","Manhattan","247","ELDRIDGE STREET","10002","8455983791",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.72278980464","-73.989599009528","103","01","003601","1087360","1004220056","MN27","POINT (-73.989599009528 40.72278980464)"
"50175850","RICHMOND AVENUE 1650 CORP.","Staten Island","1650","RICHMOND AVENUE","10314","7185683000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.608078102502","-74.162260908042","502","50","029103","5037014","5022360125","SI05","POINT (-74.162260908042 40.608078102502)"
"40380164","CUCHIFRITOS","Bronx","158","E. 188 TH ST",,"7183674500","Spanish","2024-03-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","32","C","2024-03-22T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","0","0",,,,,"2",,
"50176000","Harlem Amor","Manhattan","2082","FREDERICK DOUGLASS BOULEVARD",,"6462993560",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"0","0",,,,,"1",,
"50170697","CHAPIYORK DELI GROCERY AND RESTAURANT 1 CORP","Queens","3724A","JUNCTION BLVD","11368","3474713440",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.750914135018","-73.870479268891","403","21","027300","4036658","4014840015","QN28","POINT (-73.870479268891 40.750914135018)"
"50161785","THE GOLDEN HALL","Bronx","34","CITY ISLAND AVENUE","10464","6463345821",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.838691690926","-73.783289498173","210","13","051600","2082395","2056370061","BX10","POINT (-73.783289498173 40.838691690926)"
"50149683","MILLION GOODS","Brooklyn","88","FRANKLIN STREET","11222","4145815446",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.727560930412","-73.957202420773","301","33","056100","3065045","3025720007","BK76","POINT (-73.957202420773 40.727560930412)"
"50177142","NEWS FOOD HUUB INC.","Queens","25815","HILLSIDE AVE","11004","7189902345",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.736995437221","-73.70990019862","413","23","157902","4179347","4087700001","QN44","POINT (-73.70990019862 40.736995437221)"
"50136795","COR FOOD AND BEVERAGES INC","Manhattan","3492","BROADWAY","10031","3475623697",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.824887682447","-73.951560717424","109","07","022900","1061873","1020740061","MN04","POINT (-73.951560717424 40.824887682447)"
"50164916","OLIVE & GARLIC MARKET","Brooklyn","141","MONTAGUE STREET","11201","3478449093","American","2025-07-11T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2025-07-11T00:00:00.000","2025-10-22T06:00:09.000","Pre-permit (Operational) / Reopening Inspection","40.694620528563","-73.99367117713","302","33","000502","3001987","3002430017","BK09","POINT (-73.99367117713 40.694620528563)"
"50137553","CHILLATO","Brooklyn","342","LEONARD STREET","11211","9172829715",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.716144396981","-73.948029108471","301","34","050100","3068432","3027480107","BK90","POINT (-73.948029108471 40.716144396981)"
"50005277","PIZZA VINO","Queens",,"JFK INTERNATIONAL AIRPORT","11430","9292250815","Pizza","2025-06-25T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","11","A","2025-06-25T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","40.648312826068","-73.788281497594",,,,,,,"POINT (-73.788281497594 40.648312826068)"
"50070149","TEXAS CHICKEN & BURGER","Brooklyn","1148","FLATBUSH AVENUE","11226","3474139553","Chicken","2022-09-26T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:11.000","Administrative Miscellaneous / Initial Inspection","40.642300078552","-73.957412260735","314","40","051602","3119596","3051860090","BK42","POINT (-73.957412260735 40.642300078552)"
"50174164","XIAO XIAO FISHBALL INC","Manhattan","13","ELDRIDGE STREET","10002","6462263750",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.714764402993","-73.993716151446","103","01","001600","1003770","1002920025","MN27","POINT (-73.993716151446 40.714764402993)"
"50175886","NYUTEA25 GROUP INC.","Manhattan","46","EAST    8 STREET","10003","9172502102",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.731178116199","-73.993844491157","102","02","005900","1008837","1005480028","MN23","POINT (-73.993844491157 40.731178116199)"
"50173767","ROMAINE EMPIRE INC FARMER'S FRIDGE","Staten Island","375","SEGUINE AVENUE","10309","3122290099",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.516718137336","-74.196878000039","503","51","019800","5082757","5066700001","SI01","POINT (-74.196878000039 40.516718137336)"
"50170442","ERY SUNSET PLAZA LLC","Manhattan","350","11 AVENUE","10001","2122038079",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.754242479545","-74.003089652404","104","03","009900","1090809","1007020180","MN13","POINT (-74.003089652404 40.754242479545)"
"50172926","XIN RONG LYZ INC","Brooklyn","145","SMITH STREET","11201","3475361575",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.686877291245","-73.990347416605","302","33","004300","3001238","3001940003","BK38","POINT (-73.990347416605 40.686877291245)"
"50169870","TEX'S CHICKEN & BURGERS","Queens","21712","MERRICK BLVD","11413","9178850048",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.679915086902","-73.752087310303","413","31","035800","4279942","4130110037","QN66","POINT (-73.752087310303 40.679915086902)"
"50167919","BARCADE","Manhattan","10","CORTLANDT STREET","10007","9177149871",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.710021137","-74.010460309471","101","01","001300","1078966","1000630001","MN25","POINT (-74.010460309471 40.710021137)"
"50169765","LA MOZZARELLA PIZZERIA","Queens","5121","43RD AVE","11377","7184069660",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.744306697987","-73.913343879755","402","26","025302","4030757","4013140054","QN31","POINT (-73.913343879755 40.744306697987)"
"50155685","CULINARY HUMAN SERVICES","Manhattan","3775","10 AVENUE","10034","9175185224",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.861351149422","-73.921184087598","112","10","029900","1064490","1021990001","MN01","POINT (-73.921184087598 40.861351149422)"
"41406895","SUN SAI GAI RESTAURANT","Manhattan","220","CANAL STREET","10013","6463987353","Chinese","2025-09-22T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2025-09-22T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Reopening Inspection","40.717138793492","-73.998795131761","103","01","002900","1079404","1001990011","MN27","POINT (-73.998795131761 40.717138793492)"
"50173770","CHAI HOUSE CORP","Queens","3021","30TH AVE","11102","3477225750",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.767160269584","-73.921960246135","401","22","007100","4007680","4005950002","QN71","POINT (-73.921960246135 40.767160269584)"
"50172888","CHOPT","Queens","4A","CENTRAL TERMINAL AREA /JFK AIRPORT",,"2015282436",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"0","0",,,,,"4",,
"50100843","SQUARE PIZZA","Manhattan","37","CLINTON STREET","10002","2128372566","Pizza","2025-07-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2025-07-17T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","40.719978602979","-73.984617431286","103","01","003001","1004222","1003490019","MN27","POINT (-73.984617431286 40.719978602979)"
"50161894","PATOK","Manhattan","1","HERALD SQUARE","10001","9173276332",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.750541907818","-73.987541021756","105","04","010900","1089436","1008100045","MN17","POINT (-73.987541021756 40.750541907818)"
"50172606","EXCELLENT SUSHI LLC","Manhattan","731","9 AVENUE","10019","9173619750",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.763192668635","-73.989170318235","104","03","012700","1026649","1010590032","MN15","POINT (-73.989170318235 40.763192668635)"
"41689789","EGG ROLL CHINESE RESTAURANT","Brooklyn","1772","BROADWAY","11207","7189199888","Chinese","2023-05-18T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","11","A","2023-05-18T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.682497205043","-73.909768521968","316","37","036900","3041186","3015170020","BK79","POINT (-73.909768521968 40.682497205043)"
"50140915","DILLLI BISTRO","Manhattan","178","CHURCH STREET","10013","5168498040",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.715601489743","-74.007416621995","101","01","003300","1001604","1001460027","MN24","POINT (-74.007416621995 40.715601489743)"
"50169253","ICAHN STADIUM","Manhattan","10","CENTRAL ROAD","10035","7043286780",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.792262304015","-73.92382673347","111","08","024000","1085645","1018190203","MN99","POINT (-73.92382673347 40.792262304015)"
"50154157","PENN 1 BIRTIE LLC","Manhattan","1","PENN PLAZA","10119","9175703388",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.751091318302","-73.992925898182","105","03","010100","1014387","1007830070","MN17","POINT (-73.992925898182 40.751091318302)"
"50114560","Archies Tap & Table LLC","Bronx","536","CITY ISLAND AVENUE","10464","5164358391",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.852805950219","-73.789623433599","210","13","051600","2102705","2056350020","BX10","POINT (-73.789623433599 40.852805950219)"
"50164391","HOLA LA PHO CORP","Brooklyn","8121","5 AVENUE","11209","6468974777",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.624823847799","-74.024528613866","310","47","013800","3151755","3059990003","BK31","POINT (-74.024528613866 40.624823847799)"
"50166530","REVERIE","Brooklyn","135","METROPOLITAN AVENUE","11249","6467722425",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.716229619359","-73.962436761794","301","34","055500","3399913","3023587503","BK73","POINT (-73.962436761794 40.716229619359)"
